"Name","State","Notes","User","Tags","Created","Runtime","Sweep","global_config.LR","global_config.batch_size","global_config.epochs","global_config.hidden_layers","global_config.k.egi","global_config.k.triangle","global_config.min_delta","global_config.n_runs","global_config.patience","graph_type","model","src-size","src","target-size","target","-early-stopping-epoch","-training-loss","-validation-loss","source-accuracy","target-accuracy"
"triangle-powerlaw-clustered-100-unclustered-100-5","finished","-","niklasdewally","","2023-06-05T14:56:36.000Z","26","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","10","-1.0150716304779053","0.5287036895751953","0.75","0.6479591836734694"
"triangle-powerlaw-clustered-100-unclustered-100-4","finished","-","niklasdewally","","2023-06-05T14:56:12.000Z","22","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","6","-1.2097222805023191","-0.5038610100746155","0.6836734693877551","0.6275510204081632"
"triangle-powerlaw-clustered-100-unclustered-100-3","finished","-","niklasdewally","","2023-06-05T14:55:41.000Z","29","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","12","-1.359722137451172","0.5010598301887512","0.6479591836734694","0.5408163265306123"
"triangle-powerlaw-clustered-100-unclustered-100-2","finished","-","niklasdewally","","2023-06-05T14:55:17.000Z","22","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","7","-0.9004054069519043","1.6249847412109375","0.7295918367346939","0.6224489795918368"
"triangle-powerlaw-clustered-100-unclustered-100-1","finished","-","niklasdewally","","2023-06-05T14:54:48.000Z","27","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","12","-1.674238204956055","-0.5192567706108093","0.7346938775510204","0.5561224489795918"
"triangle-powerlaw-clustered-100-unclustered-100-0","finished","-","niklasdewally","","2023-06-05T14:53:50.000Z","56","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","45","-1.4868967533111572","-0.6624492406845093","0.7142857142857143","0.7346938775510204"
"triangle-powerlaw-clustered-100-clustered-100-19","finished","-","niklasdewally","","2023-06-05T14:53:24.000Z","24","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","8","-1.0831494331359863","0.6569333076477051","0.6683673469387755","0.6275510204081632"
"triangle-powerlaw-clustered-100-clustered-100-18","finished","-","niklasdewally","","2023-06-05T14:52:56.000Z","26","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","9","-1.7806079387664795","0.81507807970047","0.7295918367346939","0.7346938775510204"
"triangle-powerlaw-clustered-100-clustered-100-17","finished","-","niklasdewally","","2023-06-05T14:52:27.000Z","26","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","12","-1.427567720413208","0.37961888313293457","0.6683673469387755","0.6479591836734694"
"triangle-powerlaw-clustered-100-clustered-100-16","finished","-","niklasdewally","","2023-06-05T14:52:02.000Z","22","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","8","-1.7108879089355469","0.5648689270019531","0.6530612244897959","0.6071428571428571"
"triangle-powerlaw-clustered-100-clustered-100-15","finished","-","niklasdewally","","2023-06-05T14:51:34.000Z","25","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","10","-1.550511121749878","1.0032172203063965","0.5969387755102041","0.6785714285714286"
"triangle-powerlaw-clustered-100-clustered-100-14","finished","-","niklasdewally","","2023-06-05T14:51:11.000Z","21","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","6","-0.974693775177002","-0.08479160070419312","0.6785714285714286","0.6938775510204082"
"triangle-powerlaw-clustered-100-clustered-100-13","finished","-","niklasdewally","","2023-06-05T14:50:43.000Z","25","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","11","-1.3749862909317017","-0.1676708608865738","0.7806122448979592","0.6836734693877551"
"triangle-powerlaw-clustered-100-clustered-100-12","finished","-","niklasdewally","","2023-06-05T14:50:18.000Z","23","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","5","-0.16478431224822998","2.7066097259521484","0.7142857142857143","0.6887755102040817"
"triangle-powerlaw-clustered-100-clustered-100-11","finished","-","niklasdewally","","2023-06-05T14:49:29.000Z","47","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","32","-1.3790069818496704","-0.7597383260726929","0.7857142857142857","0.5918367346938775"
"triangle-powerlaw-clustered-100-clustered-100-10","finished","-","niklasdewally","","2023-06-05T14:48:48.000Z","39","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","23","-1.7669098377227783","0.09843897819519044","0.7295918367346939","0.6836734693877551"
"triangle-powerlaw-clustered-100-clustered-100-9","finished","-","niklasdewally","","2023-06-05T14:48:29.000Z","17","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","2","-1.0506033897399902","0.737017035484314","0.826530612244898","0.7295918367346939"
"triangle-powerlaw-clustered-100-clustered-100-8","finished","-","niklasdewally","","2023-06-05T14:47:36.000Z","50","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","36","-1.7720540761947632","-0.8042581081390381","0.6581632653061225","0.7142857142857143"
"triangle-powerlaw-clustered-100-clustered-100-7","finished","-","niklasdewally","","2023-06-05T14:47:06.000Z","28","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","13","-1.392582654953003","-0.2615591287612915","0.7295918367346939","0.6887755102040817"
"triangle-powerlaw-clustered-100-clustered-100-6","finished","-","niklasdewally","","2023-06-05T14:46:38.000Z","26","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","11","-0.535140335559845","-0.3590781092643738","0.8010204081632653","0.7040816326530612"
"triangle-powerlaw-clustered-100-clustered-100-5","finished","-","niklasdewally","","2023-06-05T14:45:52.000Z","44","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","31","-1.115397810935974","-0.05679772049188614","0.75","0.6785714285714286"
"triangle-powerlaw-clustered-100-clustered-100-4","finished","-","niklasdewally","","2023-06-05T14:45:19.000Z","31","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","16","-1.4133167266845703","-0.7077556848526001","0.7142857142857143","0.6836734693877551"
"triangle-powerlaw-clustered-100-clustered-100-3","finished","-","niklasdewally","","2023-06-05T14:44:51.000Z","26","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","11","-1.5777066946029663","-0.19863754510879517","0.75","0.7295918367346939"
"triangle-powerlaw-clustered-100-clustered-100-2","finished","-","niklasdewally","","2023-06-05T14:44:26.000Z","23","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","5","-1.3854267597198486","1.6972715854644775","0.6581632653061225","0.6377551020408163"
"triangle-powerlaw-clustered-100-clustered-100-1","finished","-","niklasdewally","","2023-06-05T14:44:00.000Z","24","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","9","-0.5114903450012207","0.8157818913459778","0.7346938775510204","0.5918367346938775"
"triangle-powerlaw-clustered-100-clustered-100-0","finished","-","niklasdewally","","2023-06-05T14:43:21.000Z","37","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","clustered","19","-0.9482293128967284","-0.3859482407569885","0.5663265306122449","0.7142857142857143"
